id,text,created_at,lang
1.34559E+18,@ffarinazahana Tesco ado sissssssssss,2021-01-03T04:18:24.000Z,pt
1.34558E+18,@TedUrchin @donnyc1975 Our local Tesco has been extremely well stocked.,2021-01-03T04:16:34.000Z,en
1.34558E+18,FACT: Kieran Tierney would survive at the south pole with a speedo and a Tesco bag.,2021-01-03T04:14:45.000Z,en
1.34558E+18,@SophieLB1 @Tesco We have stores got valentines chocolates in  wait Easter after valentines,2021-01-03T04:14:26.000Z,en
1.34558E+18,"@TheUsopIbrahim Tu la nak cari yang lebih kurang macam mynews tapi saiz standard. Try dah beli kat kedai harian tak tahan, aeonbig dengan tesco pun pakai rosak jugak",2021-01-03T04:10:32.000Z,in
1.34558E+18,Accident lagi depan tesco ni 😕,2021-01-03T04:07:06.000Z,in
1.34558E+18,@DMES_70 @TedRobbins55 Double fuck me 🙈 Tesco give it a rest still got nuts to eat😂,2021-01-03T04:05:41.000Z,en
1.34558E+18,"@adamgarriereal @sarahcastell Oh sweet baby Jesus you are turned on by a curved cartoon line on an image of a hygiene product, how do you navigate the toiletries isle in tesco? It must be a pornographic wasteland you poor fool. That loo roll koala doesn't stand a chance!",2021-01-03T04:05:25.000Z,en
1.34558E+18,@HYazimee Ur ones still in Tesco😔😔😔,2021-01-03T04:04:47.000Z,en
1.34558E+18,"11. Charlie Byrnes Bookshop is my comfort shop, also huge fan of a Big Tesco",2021-01-03T04:03:23.000Z,en
1.34558E+18,shall I make a thread of low cal tesco meal deal option ??,2021-01-03T04:02:13.000Z,en
1.34558E+18,"Bun America, they don’t deserve Tesco https://t.co/WXFcWJ2Xz3",2021-01-03T03:55:22.000Z,en
1.34558E+18,tesco https://t.co/xJ3lxDFnbP,2021-01-03T03:49:00.000Z,es
1.34558E+18,"@RealCFrampton Carl, have u ever been steaks on a plane in Bolton when you've visited Tesco Joe and Scott qwiggins?",2021-01-03T03:47:37.000Z,en
1.34558E+18,@Shawtyyzz dog water 0 pr 0 earned Free-er than a tesco meal deal,2021-01-03T03:46:40.000Z,en
1.34558E+18,"✨HARI TERAKHIR!✨
Kami tunggu kalian di Tesco Seremban 2 sehingga jam 10 malam ini sahaja.

Diskaun semua buku sebanyak 10% https://t.co/twwYyxNrvD",2021-01-03T03:45:11.000Z,in
1.34558E+18,"twitter de hater

odio cuando dicen ""soy la única que le gusta x canción"" ME MOLESTA dios de miles de fans que escuchan a ese artista no sos el único

ahre it's not that deep tesco",2021-01-03T03:39:01.000Z,es
1.34558E+18,"Excuses for non compliance are NO EXCUSE!

Pay up and shut up!

https://t.co/4q9Y4eMZbO",2021-01-03T03:37:59.000Z,en
1.34557E+18,"@Thimble99137638 @matthaig1 @KitsonMat Do you mind if I copy your tweet and send it to our mortgage company, our energy supplier, the council tax office? Perhaps if I show it in Tesco’s, our weekly shop will also be free? Not all vulnerable people can stay home living off of fresh air.",2021-01-03T03:37:01.000Z,en
1.34557E+18,@saythewoo1 dekat depan tesco tu je,2021-01-03T03:36:21.000Z,in
1.34557E+18,"Losers 
Try telling ASDA staff to go on strike, Tesco, Aldi, do you stand in solidarity with those front liners ....nope, didn't think so. 9 months full pay and your all whinging https://t.co/ALiVLjpNXS",2021-01-03T03:31:04.000Z,en
1.34557E+18,"""Couscous from Tesco"" in #London #UnitedKingdom https://t.co/gRdEGCaVgW #foodwaste #free",2021-01-03T03:28:01.000Z,en
1.34557E+18,"Trees and ornaments
 Broken hearts falling like leaves
 I fukked ur mum near Tesco's",2021-01-03T03:26:30.000Z,en
1.34557E+18,"""Courgettes  from Tesco"" in #London #UnitedKingdom https://t.co/6PEKNk8lrV #foodwaste #free",2021-01-03T03:24:37.000Z,en
1.34557E+18,"""Edamame  from Tesco"" in #London #UnitedKingdom https://t.co/PSNFxHptHz #foodwaste #free",2021-01-03T03:21:01.000Z,en
1.34557E+18,"BILIK SEWA LELAKI BERDEKATAN PUCHONG BK6 DEKAT DENGAN GIANT 

*SERENDAH RM250*

Landmark: 
-Berdekatan Tesco/Giant/Speedmart 99
-Sek Keb Seksyen 4
-Pavilion 2/IOI Mall

Kemasukan Januari 2021",2021-01-03T03:18:56.000Z,in
1.34557E+18,@SophieLB1 @Tesco https://t.co/tvhNuDxwbS,2021-01-03T03:18:33.000Z,und
1.34557E+18,"Fuh Pandanmas masuk eh, dah la sebelah Tesco",2021-01-03T03:16:47.000Z,in
1.34557E+18,Tesco Offers - https://t.co/glUPmKDfiy https://t.co/wNUWHSM3eA,2021-01-03T03:14:39.000Z,en
1.34557E+18,"@camp_hakase あります〜
家の近所のTESCOに買い物に行ったらレジでplastic bagという言葉を聞いて、一瞬？となりました_(:3」z)_
あとペットボトルも違う意味で衝撃でしたw強度が…",2021-01-03T03:11:04.000Z,ja
1.34557E+18,Betul ke tesco ampang 5 orang positif covid? 😩,2021-01-03T03:07:02.000Z,in
1.34557E+18,"""Toastie bread TESCO"" in #London #UnitedKingdom https://t.co/WFzYiu2z4y #foodwaste #free",2021-01-03T03:06:19.000Z,en
1.34557E+18,"@afcIuis Not recommend, mum lost me in Tesco for a while 🤣",2021-01-03T03:05:13.000Z,en
1.34557E+18,"""Hovis bread TESCO"" in #London #UnitedKingdom https://t.co/XPx8REHuTE #foodwaste #free",2021-01-03T03:05:08.000Z,en
1.34557E+18,@jedgamez tesco,2021-01-03T03:04:11.000Z,es
1.34557E+18,"Who gonna redeemed this tesco gift card I’m not in UK 
Just £3 https://t.co/hQcl3drRHJ https://t.co/m4SjU1MBEB",2021-01-03T03:01:30.000Z,en
1.34557E+18,6 days and 20 hours until i can walk into tesco and buy baccy,2021-01-03T03:01:16.000Z,en
1.34557E+18,the wizard of tesco,2021-01-03T03:01:05.000Z,en
1.34557E+18,"Tesco limits purchases of toilet roll, eggs, rice, soap and handwash https://t.co/fyHeDptMgX",2021-01-03T03:00:22.000Z,en
1.34557E+18,✨aisle 9 Tesco’s is the aisle✨,2021-01-03T03:00:16.000Z,en
1.34557E+18,@jedgamez £10 Tesco so I can get a couple meal deals,2021-01-03T03:00:04.000Z,en
1.34557E+18,"""Bread TESCO"" in #London #UnitedKingdom https://t.co/iBGzGHSSA5 #foodwaste #free",2021-01-03T02:59:44.000Z,en
1.34557E+18,"""Pains au chocolat TESCO"" in #London #UnitedKingdom https://t.co/3LA30L5pYc #foodwaste #free",2021-01-03T02:57:59.000Z,fr
1.34556E+18,"@mixcharhihi aku lagi kepikiran ga sengaja ketemu di DA sih. atau pas lagi beli hadiah buat natal di tesco (???) terus kita ketemu, hebohan, terus ngafe sambil catching up =))",2021-01-03T02:56:34.000Z,in
1.34556E+18,"""Toastie bread TESCO"" in #London #UnitedKingdom https://t.co/EuqCXGQv6F #foodwaste #free",2021-01-03T02:54:44.000Z,en
1.34556E+18,"@MorganLeahy @mikechamberlain Mate Tesco is full of fruit and veg I did my shopping yesterday l, there was no problem getting anything . https://t.co/YlcUJc9X9H",2021-01-03T02:54:22.000Z,en
1.34556E+18,"@Chieflyofhope @IReal42 There are many difficulties wearing masks. They increase my anxiety. They dry out my contact lenses. The render ""this is a stick-up"" in the Co-op a pointless endeavour. 

#joke #twitter 
I only rob Tesco.",2021-01-03T02:51:48.000Z,en
1.34556E+18,"I fear what's to come
 Please hold It together, friend
 I fukked ur mum near Tesco's",2021-01-03T02:38:45.000Z,en
1.34556E+18,"@AyoOyalowo @BayoAdedosu @iyaboawokoya Mumu you, na Tesco you dey chop 🤣🤣🤣🤣🤣🤣",2021-01-03T02:34:13.000Z,en
1.34556E+18,"@jainabax I don’t have all the answers in life yk😂😂 But in the words of Tesco’s, every little helps",2021-01-03T02:31:36.000Z,en
1.34556E+18,Little Tesco’s opens at 6am I won’t be able to sleep,2021-01-03T02:31:31.000Z,en
1.34556E+18,pergi tesco dngn muka takmandi pun orang duk ngorat hai awak eh,2021-01-03T02:30:45.000Z,in
1.34556E+18,@twinkinnie ARRE YOU TALKING ABOUT EDELMAN WORKING AT TESCO HELP,2021-01-03T02:29:33.000Z,en
1.34556E+18,@rinesaaas As long as its a tesco shelf and not sainsburys,2021-01-03T02:27:42.000Z,en
1.34556E+18,Tesco’s own Biebers https://t.co/2P8oj5ieEz,2021-01-03T02:25:45.000Z,en
1.34556E+18,@spollinn tesco meal deals are so good but tesco coffee is awful. supervalu or dunnes stores coffee is so much better,2021-01-03T02:20:43.000Z,en
1.34556E+18,@holsomi @Tesco Thick as sh*t or what.,2021-01-03T02:20:11.000Z,en
1.34556E+18,@Dilalalot kat tesco kulai 😂😂😂😂😂😂😂,2021-01-03T02:19:56.000Z,in
1.34556E+18,@kiralfyd @Tesco truly shocking stuff,2021-01-03T02:18:55.000Z,en
1.34556E+18,"@antdzi Been tesco, b&amp;m and seen my cousin",2021-01-03T02:18:36.000Z,en
1.34555E+18,"@Jordan_13131313 @LBC @AndrewCastle63 @MaryBoustedNEU @asda @Tesco @sainsburys @LidlGB @NHS Trying to enforce kids to keep social distancing all day long with poor ventilation and poor ppe supply is a rather large task. Supermarket employees can usually keep social distancing quite easily and NHS works as honourable as they are, signed up to work in times like these.",2021-01-03T02:17:56.000Z,en
1.34555E+18,"If you wanna get to Tesco, boys, you've gotta get by me!",2021-01-03T02:17:29.000Z,en
1.34555E+18,Ni murah je kan. Sbb masa study dulu selalu beli kt tesco. https://t.co/ljU1YC3qOp,2021-01-03T02:17:15.000Z,in
1.34555E+18,"@benjabrahamson @dontreallyuse79 @sueperkins @SteveBakerHW The tax was removed for consumers in 2017 anyway. The big supermarkets in U.K. pay it on the products (an initiative created by Tesco’s) then that money collected is given to Women’s charities (an initiative by Osbourne, 2015).

About £10m a year was donated to charity via this.",2021-01-03T02:15:32.000Z,en
1.34555E+18,@baekm0chi nugget tesco sedap tpi bukan love 😂,2021-01-03T02:13:59.000Z,in
1.34555E+18,"@JaradTheGoat Robertson
Chillwell
Reguilon
Tesco Robertson",2021-01-03T02:11:02.000Z,cy
1.34555E+18,Prophets of tesco? did I pave the way?,2021-01-03T02:10:46.000Z,en
1.34555E+18,11. Idk hahaha maybe tesco or something,2021-01-03T02:07:59.000Z,en
1.34555E+18,@xthfcmatt I swear Tesco kane came back for a bit,2021-01-03T02:03:34.000Z,en
1.34555E+18,@Perwazian Tesco car park mate,2021-01-03T02:01:09.000Z,pt
1.34555E+18,"I'm actually on the verge of tears finding out that Americans don't have Tesco, like where do they get their meal deals from :'(",2021-01-03T02:00:55.000Z,en
1.34555E+18,"Hey Paul @hibberthometech another great video, but no Ziggbee dance, you are slipping, my 88 year old father has seen the Calex products on the Tesco website and it looking at home automation as he gets older. I am the poor sod who will have to sort it out.",2021-01-03T01:57:30.000Z,en
1.34555E+18,@Tesco @FareShareUK @TrussellTrust Just seen to Clubcard link. Great idea and will sort. Why not also default expiring codes to this?,2021-01-03T01:57:09.000Z,en
1.34555E+18,Thanks to the redhead girl in Wokingham @tesco today. If you're out there the Jalapeno Poppers went down well 🤗,2021-01-03T01:56:54.000Z,en
1.34555E+18,@BenIrvineAuthor Tell you what ! Get a job in Tesco and I’ll happily do yours !,2021-01-03T01:56:44.000Z,en
1.34555E+18,11) hmmm tesco for the meal deals,2021-01-03T01:56:21.000Z,en
1.34555E+18,@GadgetsBoy @BeginnersTech Do you guys have anymore we could borrow? We'll bring the Tesco bags...,2021-01-03T01:56:00.000Z,en
1.34555E+18,@Tesco @FareShareUK @TrussellTrust Can you also do this online? I would love to add donations to local foodbanks with my weekly shop which I have to do online. Maybe a percentage button or Clubcard points?,2021-01-03T01:55:31.000Z,en
1.34555E+18,@HFMachinehead I only want the tesco lasagna sandwich.,2021-01-03T01:53:27.000Z,en
1.34555E+18,"""Malt loaf from Tesco"" in #London #UnitedKingdom https://t.co/q0BdhGYTtB #foodwaste #free",2021-01-03T01:51:29.000Z,en
1.34555E+18,"So, one pound for every five spent? You still take 80 per cent of every foodbank donation? Why not match it penny for penny? God bless us, every one. https://t.co/kIyO0hSMhW",2021-01-03T01:51:16.000Z,en
1.34555E+18,So counterproductive how tesco make a lithophone.,2021-01-03T01:47:22.000Z,en
1.34555E+18,@1thurts I take out the blades from the Tesco 35p sharpeners and hide them in an old sharpener container that looks like this https://t.co/foMR97nZIX,2021-01-03T01:47:05.000Z,en
1.34555E+18,I went to Tesco's and a random worker have me flowers and wished me and Daf a happy new years. I felt so happy I wanted to cry. I want to go back and give him a tip but it happened so fast as I was leaving I don't remember what he looks like.  it was a great way to end the year🥺,2021-01-03T01:45:42.000Z,en
1.34555E+18,"@beau_jf There M&amp;S, Next and Saimsbury’s* / Tesco* in Cyprus

* via partnerships, e.g. Sainsburys via Papantoniou Supermarkets or Tesco via AlphaMega Hypermarkets",2021-01-03T01:44:08.000Z,en
1.34555E+18,Tesco of Ireland has officially lowered the minimum working age to eight years of age. Tesco location in England will be following suit shortly.,2021-01-03T01:43:09.000Z,en
1.34555E+18,@laurasedg2 @HeinzUK @JamesAh @Tesco How long has it been discontinued?,2021-01-03T01:41:31.000Z,en
1.34555E+18,"""Herbs from Tesco"" in #London #UnitedKingdom https://t.co/u8vPtAAgrc #foodwaste #free",2021-01-03T01:41:21.000Z,en
1.34555E+18,Hey @Tesco... great work when I reported the slippery steps... sorted sharpish... can you DM me?...x https://t.co/IcYeU5OPvT,2021-01-03T01:41:01.000Z,en
1.34555E+18,"@acaiijawe Dan di kaunter masuk, pekerja Tesco harus gigih mempromosi aplikasi yg mereka dah buat. Bukan jadi patung cendana kat depan pintu tanpa bercakap dan membantu pelanggan yg datang. Kerja bidang ni; mulut kena ringan. Buat app best² tapi adoption rate kurang; sama mcm x yah buat!",2021-01-03T01:40:24.000Z,in
1.34555E+18,"""Ceasar Salad from Tesco"" in #London #UnitedKingdom https://t.co/odcccp8xiu #foodwaste #free",2021-01-03T01:39:58.000Z,en
1.34555E+18,"""Warburtons from Tesco"" in #London #UnitedKingdom https://t.co/U3bud0A0fy #foodwaste #free",2021-01-03T01:38:28.000Z,en
1.34554E+18,@imcountingufoz @Tesco We’re still shopping at Lidl. Not massively busy.,2021-01-03T01:38:03.000Z,en
1.34554E+18,"5. PR 4x2,5/2,5 50m cable.
6. My relationship with my wife.
7. Casco Indoor wood glue.
8. Bosch.
9. Marlboro.
10. Shut the fuck up.
11. Live sports.
12. Tesco.
13. The declining economy of Bosnia since 1996.
14. Lethal injection.
15. t' n' b' g'
16. Cement.
17. 69 pints of diesel",2021-01-03T01:37:38.000Z,en
1.34554E+18,@acaiijawe Cumanya Tesco kena sediakan kaunter khas (utk sementara waktu) bagi mereka yg dah guna aplikasi “Scan &amp; Shop” ni bagi membolehkan mereka membuat bayaran segera tanpa beratur pjg tunggu org depan kumbah barang. Sama mcm di IKEA tu. ☺️☺️☺️,2021-01-03T01:37:31.000Z,in
1.34554E+18,"@kuwaka2u @puppukuaska 自分は一人暮らしなので、一食分が4個パックになった蜂蜜入りを選んでいます。
感覚で物によって違いますが、VillaよりはFuji、FujiよりはBigCやTesco Lotusが安いかなと思います。",2021-01-03T01:36:49.000Z,ja
1.34554E+18,@furryotb ummmmmm probably tesco’s or something i don’t think they really care,2021-01-03T01:36:04.000Z,en
1.34554E+18,"@nigrugthug @DontDareSay @baldymanali @toryboypierce Your tweets to me are quite repetitive nigrug.

I am already aware of the % of UK GDP constituted by goods exported to the EU.

I buy much more from Tesco than they buy from me. So what?",2021-01-03T01:35:58.000Z,en
1.34554E+18,@acaiijawe Syabas kepada pihak Tesco kerna telah berjaya menghasilkan sistem transaksi yg serba moden. Sistem ni dah lama digunapakai di negara maju. Saya sendiri telah merasai pengalaman “self-service” spt ini dan setuju ia sgt memudahkan. Seharusnya hypermarket lain kena contohi..,2021-01-03T01:35:19.000Z,in
1.34554E+18,@goal A bag of chips from tesco’s and £2,2021-01-03T01:34:24.000Z,en
1.34554E+18,"Jennifer from Tesco, I been thinking about you shawty x https://t.co/4RIP9DVpTk",2021-01-03T01:33:58.000Z,en
1.34554E+18,"@WhiskeyIsFine @ChattaGooner You forgot to mention that he carries his stuff around in a Tesco bag. He’s about football, and that’s it. No partying, no silliness, just football. We’re so lucky to have him 🏴󠁧󠁢󠁳󠁣󠁴󠁿",2021-01-03T01:32:39.000Z,en
1.34554E+18,"@beau_jf Yeah it’s a weird one, but Harrogate is super over-saturated supermarket wise. It has a huge Asda, Sainsbury’s and (predictably) a rare Northern Waitrose. Tesco had plans for a superstore on a former gasworks site but it proved really controversial and ended up canned.",2021-01-03T01:31:57.000Z,en
1.34554E+18,"""Tesco sweet and crisp side salad "" in #Middlewich #UnitedKingdom https://t.co/xnNi1ncSxL #foodwaste #free",2021-01-03T01:31:23.000Z,en
1.34554E+18,@BethanNiaDavies Are there any friendly biscuits/recipes you love? When my Crohn’s hated gluten I loved a Tesco GF jam tart!,2021-01-03T01:29:46.000Z,en
1.34554E+18,"""Tesco Pretzel "" in #Middlewich #UnitedKingdom https://t.co/7d4AknRRCo #foodwaste #free",2021-01-03T01:28:18.000Z,es
1.34554E+18,"@JamesFl Wow I genuinely read this at least 5 times thinking ""but there's not a Tesco on every street?"" before realising it means like the town part of the postcode, like M, NR, RG etc 😂",2021-01-03T01:25:47.000Z,en
1.34554E+18,@RebeckahVaughan I had been getting the Tesco version of coco pops for a while then I bought the proper ones and they were awful 😂,2021-01-03T01:23:08.000Z,en
1.34554E+18,"@EDuzza7 I want to do exactly the same shot when I see pep Darlington and carlo famtiscodeankeatseo in tesco. 
but I’d rather knock keatses is ladder when he’s cleaning my mums windows again in the summer",2021-01-03T01:22:01.000Z,en
1.34554E+18,@SophieCorcoran0 I personally thanked my Tesco heroes at Xmas,2021-01-03T01:20:43.000Z,en
1.34554E+18,@beau_jf Don’t know about IoM - but my hometown is the last postcode on mainland Britain without a proper Tesco store https://t.co/QJKfoUtdgO,2021-01-03T01:20:22.000Z,en
1.34554E+18,"""Tesco donuts "" in #Middlewich #UnitedKingdom https://t.co/RGBdzAdhin #foodwaste #free",2021-01-03T01:18:55.000Z,en
1.34554E+18,@beau_jf the answer is yes https://t.co/Jdijb5oQZP,2021-01-03T01:18:47.000Z,en
1.34554E+18,gonna start romanticising uni and trips to my local tesco at this rate,2021-01-03T01:18:43.000Z,en
1.34554E+18,"@OxLiving @doctor_oxford @ONS @timspector I too am sure that he has excellent epidemiology credentials, possibly gained by surveying shoppers at his local branch of Tesco.",2021-01-03T01:18:34.000Z,en
1.34554E+18,"@lindsaypuppyd @False_Pos1t1ve They’d want to go and work at the tills at Tesco 

Don’t see many clapping for them or anyone of them telling the media they don’t feel safe and want to stay at home with full pay",2021-01-03T01:16:48.000Z,en
1.34554E+18,@_Jixaw Low quality cats I get at Tesco are how its made https://t.co/myA1Jjqx64,2021-01-03T01:16:45.000Z,en
1.34554E+18,"@ImOflt @NWR_LocoDriver ""CHILD EDWARD WHERE ARE YOU?!"" yelled Edward as walked through Tesco",2021-01-03T01:16:04.000Z,en
1.34554E+18,@kendallrward @Tesco Die... t food.... smh 🤦‍♀️,2021-01-03T01:15:41.000Z,en
1.34554E+18,@Kamirys_ @AnnReyn75876642 @AphexTwinings @christiefishing @garminfishhunt @Moultrie the source of there food is too far removed from these peoples brains. They seem to think pre packed meat comes from a magic factory. This deer suffered way less than any meat they have bought from tesco.,2021-01-03T01:15:26.000Z,en
1.34554E+18,"'Covid denier', vodka-guzzling mum and Tesco licker: Coronavirus court cases of 2020 https://t.co/p1rz7g8Xc8",2021-01-03T01:15:15.000Z,en
1.34554E+18,"McDonald's style dinner

pancake 🥞
ready-mix batter
Nestlé fresh milk
Tesco strawberry jam
Ponkan
salt

chicken franks 🌭

Thank me later. 😌 

#2021 #myhealthybreakfast https://t.co/QCCXUNhjpM",2021-01-03T01:15:08.000Z,en
1.34554E+18,@unique_sloth @Tesco This is why I don’t eat carrots,2021-01-03T01:15:05.000Z,en
1.34554E+18,@_Piraveen @_tmanii phewwww he basically called u tesco value pop smoke,2021-01-03T01:14:01.000Z,en
1.34554E+18,You ever just sit there and wonder... do they have a Tesco on the Isle of Man?,2021-01-03T01:12:00.000Z,en
1.34554E+18,@ainmarsyitah_ sbbnye adek akk bru je beli ais krim tu.. hahahaa dia pergi tesco.. ain try la cari kt tesco  tmpt ain,2021-01-03T01:10:15.000Z,in
1.34554E+18,@maurawrites Clothes banks are your friend so! https://t.co/pVwFy0kQ31 are paired with Tesco so you'll find their banks in Tesco car parks,2021-01-03T01:10:09.000Z,en
1.34554E+18,"Crescendo and Peak
 Acid rain pours from the sky
 I fukked ur mum near Tesco's",2021-01-03T01:08:35.000Z,en
1.34554E+18,"remember i didnt get into hi touch and ended up crying to the tesco delivery man for 10 minutes, all he wanted to do was inform me the spring rolls werent in stock",2021-01-03T01:08:29.000Z,en
1.34554E+18,"@_Jixaw Down below, in the waffle world, there are hundreds of little Syrian confectioners. The Tesco waffle factory pay them two quid an hour https://t.co/Dpre6jSvKC",2021-01-03T01:08:08.000Z,en
1.34554E+18,Not worth swapping him for a tesco meal deal absolute dog shit or should I say pogshite https://t.co/YIVnlj8gWX,2021-01-03T01:07:10.000Z,en
1.34554E+18,"My LB is a beast @kierantierney1 🔥 great performance, putting players in the Tesco bag for days 😂  #COYG #arsenal #PremierLeague https://t.co/IpqvvsEDyA",2021-01-03T01:06:58.000Z,en
1.34554E+18,@thisisheart hi can you give a shout for the night crew in tesco bournemouth working all through the night listening to heart loving the tunes,2021-01-03T01:04:23.000Z,en
1.34554E+18,"@Philosophi_Cat I've never worn one I've never been challenged anywhere and I take four trains a day to and from work.
Not quite true: first week of it I went into Tesco (dont judge me ok) and someone shouted ""Mask!"". I thought it was a game and shouted ""Ace Ventura!""",2021-01-03T01:03:50.000Z,en
1.34554E+18,@JaneSimkins66 @SophieCorcoran0 @Johncha2912 No I’m thinking about the ppl in my local Tesco’s where the kids pile in after they’ve mixed with 100s of others without masks on their way to &amp; from school. I’m thinking about their mums &amp; dads on chemo but they still aren’t allowed masks at sch. The bus drivers that bring them!,2021-01-03T01:02:33.000Z,en
1.34554E+18,"@fyldepete @SkyNewsBreak Tesco’s is a private company who are more interested in profit than the health of their workers (same goes for all supermarkets). I know shop workers who were told they couldn’t go home, even though they had CV19 symptoms, only for them to test positives days later.",2021-01-03T01:01:58.000Z,en
1.34554E+18,ive never been to england so idk what a tesco is but im obsessed with this guy who reviews tesco sandwiches on tiktok,2021-01-03T01:01:09.000Z,en
1.34554E+18,@paulrhughes59 Somebody said it was off park road behind where the Tesco is I thought it was more wavertree,2021-01-03T00:58:50.000Z,en
1.34553E+18,@Tesco Many thanks for replying.,2021-01-03T00:57:59.000Z,en
1.34553E+18,this will always scare me yk...imagine going tesco to pick up your £3 meal deal and the cashier says it's £5.36 https://t.co/BvekRHAf2d,2021-01-03T00:53:54.000Z,en
1.34553E+18,"@missjillyp Have googled, they are now also on the list next to Tesco",2021-01-03T00:53:53.000Z,en
1.34553E+18,@Campaign4T @Tesco @tesconews They don’t wear masks as they put on your doorstep and leave them for you to  pick up then you close door and they take crates  back,2021-01-03T00:52:10.000Z,en
1.34553E+18,"@kernowshark I don't live off them -- most of the deliveries I get are from Tesco -- but I have had rather a lot in the last week or so, when I've not had the spoons to cook.",2021-01-03T00:52:02.000Z,en
1.34553E+18,"im proud to have PG Tips Tea, Tesco Meal Deals, and Rich Tea Digestives",2021-01-03T00:51:59.000Z,en
1.34553E+18,@headonsortiz idk what tesco is...,2021-01-03T00:51:07.000Z,en
1.34553E+18,@Sara_Rose_G I think I saw that in Tesco Leith,2021-01-03T00:50:21.000Z,en
1.34553E+18,"@nigella_i5e Out of interest, I went through the fruit &amp; veg my wife got from Tesco click &amp; collect this morning. Apart from Spain, everything was from UK, Africa &amp; South America.",2021-01-03T00:50:14.000Z,en
1.34553E+18,male tesco employee’s &gt;&gt;&gt;,2021-01-03T00:49:45.000Z,es
1.34553E+18,"@Tesco why am I paying a £2 pick, pack and deliver charge when I am a fully paying delivery saver customer?",2021-01-03T00:49:07.000Z,en
1.34553E+18,"@RojoSiempre_ Yep.
Honest.
Pop down to Tesco, they're in the crisp aisle. 
Trust me.",2021-01-03T00:48:39.000Z,en
1.34553E+18,"I have been writing to Tesco, Asda &amp; Sainsbury's telling them I have started shopping at Morrisons because they stock more British products. I have also mentioned I will only buy british fruit, veg &amp; meat from now on. Can I ask everyone to do the same!",2021-01-03T00:48:33.000Z,en
1.34553E+18,Imagine having to self isolate for 10 days doing an online shop at @Tesco and half the gear you’ve ordered going off in the next 2 days... well done dickheads 👍,2021-01-03T00:47:32.000Z,en
1.34553E+18,"I called someone a tesco bag as a useless joke and got 2 days of Isolation for it. The moment I came out I called them a asda trolley and got another 2 days.

MY MUM AGREED TO THIS BTWWWW!!",2021-01-03T00:47:21.000Z,en
1.34553E+18,"@RojoSiempre_ Yeah yeah, they're on special offer in Tesco right now......",2021-01-03T00:47:14.000Z,en
1.34553E+18,"@GavinCurnow @BrendonHope Tesco....well, the Ammanford one anyway. Could post?",2021-01-03T00:46:56.000Z,en
1.34553E+18,@LouiseLucid put grated cheese on top (the last of some Violife grated and some Tesco grated vegan cheese) and put it under the grill until I declared it done :-),2021-01-03T00:45:12.000Z,en
1.34553E+18,@helencrossley @Tesco Haha thanks! They're all chipped now 🙈,2021-01-03T00:44:27.000Z,en
1.34553E+18,@racingchocs @Tesco Aw yeah make it happen 🥳,2021-01-03T00:44:05.000Z,en
1.34553E+18,@H_Alkhateeb99 السر بچيس Tesco,2021-01-03T00:43:35.000Z,fa
1.34553E+18,"@crp1997 I know some Sunday I’m just dreading texts, tweets. Bumping into people in Tesco’s 😂😂😂 then by Monday I think fuck it... and do it all again the weekend after😂",2021-01-03T00:43:34.000Z,en
1.34553E+18,"Piwo tesco.
Skład- Woda, Chmiel https://t.co/9EXvcWOsgm",2021-01-03T00:43:11.000Z,pl
1.34553E+18,@Tesco @FareShareUK @TrussellTrust 19 to 21 Nov? This date has gone already ?,2021-01-03T00:41:56.000Z,en
1.34553E+18,@Arsenal Tesco is my MOTM,2021-01-03T00:40:47.000Z,en
1.34553E+18,@scotchfields tesco value sparkling water: my dad left the house 5 days ago and no one is sure where he is,2021-01-03T00:39:31.000Z,en
1.34553E+18,@Berumster Isn't there a local tesco,2021-01-03T00:39:17.000Z,en
1.34553E+18,@GaldirEonai @UrsulaV Tesco in the UK pulled that stunt in the early 1980s on the store within walking distance of the datacentre. This moose was sufficiently unimpressed at being unable to find anything that he a) complained and b) never went there again (in the 5 years until work moved out of town).,2021-01-03T00:38:15.000Z,en
1.34553E+18,"Happy new year, Our volunteers got a Tesco gift card from @syrcox as a new year gifts to thanks them for all the great work they are doing to support local community #CommunityCan @AnnelieseDodds https://t.co/o9yoYCT9FT",2021-01-03T00:37:50.000Z,en
1.34553E+18,Hey @Tesco care to explain what this shard of plastic was doing inside my cut carrots? I could have died. https://t.co/lNnDOy05yo,2021-01-03T00:37:40.000Z,en
1.34553E+18,@GundamFan7 Tesco Donuts. The snack of conquerors.,2021-01-03T00:37:18.000Z,en
1.34553E+18,"@aanyasaini_ You’ve been drinking the manny water as well isn’t it🤣, that’s why you prefer Tesco over Sainsbury’s 😁😂",2021-01-03T00:37:08.000Z,en
1.34553E+18,@Grassmonster3 @tjz1100 @BerthaTydfil1 @ClaudiaWebbe I find the meat aisle the worst. I had to write ‘pie’ on my shopping list pad today as the Tesco person couldn’t understand my northern accent through my mask when I was asking them where the pies were 😊,2021-01-03T00:36:58.000Z,en
1.34553E+18,no words just Irn Bru and Tesco 😭😭🧃🛍️ https://t.co/9TfaxjezkV,2021-01-03T00:36:39.000Z,en
1.34553E+18,Caga a do TESCO matou-me 😂😂 https://t.co/p5ME6jYPrB,2021-01-03T00:35:28.000Z,pt
1.34553E+18,@mickeywhizz Tesco I think,2021-01-03T00:34:54.000Z,en
